14:53:17 topic: pageviews/Partition 0 | message lag: 0.0
14:53:17 topic: inventory/Partition 0 | message lag: 0.0
14:53:17 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:18 topic: pageviews/Partition 0 | message lag: 0.0
14:53:18 topic: inventory/Partition 0 | message lag: 0.0
14:53:18 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:19 topic: pageviews/Partition 0 | message lag: 0.0
14:53:19 topic: inventory/Partition 0 | message lag: 0.0
14:53:19 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:20 topic: pageviews/Partition 0 | message lag: 0.0
14:53:20 topic: inventory/Partition 0 | message lag: 0.0
14:53:20 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:21 topic: pageviews/Partition 0 | message lag: 0.0
14:53:21 topic: inventory/Partition 0 | message lag: 0.0
14:53:21 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:22 topic: pageviews/Partition 0 | message lag: 0.0
14:53:22 topic: inventory/Partition 0 | message lag: 0.0
14:53:22 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:23 topic: pageviews/Partition 0 | message lag: 0.0
14:53:23 topic: inventory/Partition 0 | message lag: 0.0
14:53:23 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:24 topic: pageviews/Partition 0 | message lag: 0.0
14:53:24 topic: inventory/Partition 0 | message lag: 0.0
14:53:24 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:25 topic: pageviews/Partition 0 | message lag: 0.0
14:53:25 topic: inventory/Partition 0 | message lag: 0.0
14:53:25 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:26 topic: pageviews/Partition 0 | message lag: 0.0
14:53:26 topic: inventory/Partition 0 | message lag: 0.0
14:53:26 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:27 topic: pageviews/Partition 0 | message lag: 0.0
14:53:27 topic: inventory/Partition 0 | message lag: 0.0
14:53:27 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:28 topic: pageviews/Partition 0 | message lag: 0.0
14:53:28 topic: inventory/Partition 0 | message lag: 0.0
14:53:28 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:29 topic: pageviews/Partition 0 | message lag: 0.0
14:53:29 topic: inventory/Partition 0 | message lag: 0.0
14:53:29 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:30 topic: pageviews/Partition 0 | message lag: 0.0
14:53:30 topic: inventory/Partition 0 | message lag: 0.0
14:53:30 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:31 topic: pageviews/Partition 0 | message lag: 0.0
14:53:31 topic: inventory/Partition 0 | message lag: 0.0
14:53:31 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:32 topic: pageviews/Partition 0 | message lag: 0.0
14:53:32 topic: inventory/Partition 0 | message lag: 0.0
14:53:32 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:33 topic: pageviews/Partition 0 | message lag: 0.0
14:53:33 topic: inventory/Partition 0 | message lag: 0.0
14:53:33 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:34 topic: pageviews/Partition 0 | message lag: 0.0
14:53:34 topic: inventory/Partition 0 | message lag: 0.0
14:53:34 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:35 topic: pageviews/Partition 0 | message lag: 0.0
14:53:35 topic: inventory/Partition 0 | message lag: 0.0
14:53:35 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:36 topic: pageviews/Partition 0 | message lag: 0.0
14:53:36 topic: inventory/Partition 0 | message lag: 0.0
14:53:36 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:37 topic: pageviews/Partition 0 | message lag: 0.0
14:53:37 topic: inventory/Partition 0 | message lag: 0.0
14:53:37 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:38 topic: pageviews/Partition 0 | message lag: 0.0
14:53:38 topic: inventory/Partition 0 | message lag: 0.0
14:53:38 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:39 topic: pageviews/Partition 0 | message lag: 0.0
14:53:39 topic: inventory/Partition 0 | message lag: 0.0
14:53:39 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:40 topic: pageviews/Partition 0 | message lag: 0.0
14:53:40 topic: inventory/Partition 0 | message lag: 0.0
14:53:40 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:41 topic: pageviews/Partition 0 | message lag: 0.0
14:53:41 topic: inventory/Partition 0 | message lag: 0.0
14:53:41 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:42 topic: pageviews/Partition 0 | message lag: 0.0
14:53:42 topic: inventory/Partition 0 | message lag: 0.0
14:53:42 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:43 topic: pageviews/Partition 0 | message lag: 0.0
14:53:43 topic: inventory/Partition 0 | message lag: 0.0
14:53:43 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:44 topic: pageviews/Partition 0 | message lag: 0.0
14:53:44 topic: inventory/Partition 0 | message lag: 0.0
14:53:44 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:45 topic: pageviews/Partition 0 | message lag: 0.0
14:53:45 topic: inventory/Partition 0 | message lag: 0.0
14:53:45 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:46 topic: pageviews/Partition 0 | message lag: 0.0
14:53:46 topic: inventory/Partition 0 | message lag: 0.0
14:53:46 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:47 topic: pageviews/Partition 0 | message lag: 0.0
14:53:47 topic: inventory/Partition 0 | message lag: 0.0
14:53:47 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:48 topic: pageviews/Partition 0 | message lag: 0.0
14:53:48 topic: inventory/Partition 0 | message lag: 0.0
14:53:48 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:49 topic: pageviews/Partition 0 | message lag: 0.0
14:53:49 topic: inventory/Partition 0 | message lag: 0.0
14:53:49 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:50 topic: pageviews/Partition 0 | message lag: 0.0
14:53:50 topic: inventory/Partition 0 | message lag: 0.0
14:53:50 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:51 topic: pageviews/Partition 0 | message lag: 0.0
14:53:51 topic: inventory/Partition 0 | message lag: 0.0
14:53:51 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:52 topic: pageviews/Partition 0 | message lag: 0.0
14:53:52 topic: inventory/Partition 0 | message lag: 0.0
14:53:52 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:53 topic: pageviews/Partition 0 | message lag: 0.0
14:53:53 topic: inventory/Partition 0 | message lag: 0.0
14:53:53 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:54 topic: pageviews/Partition 0 | message lag: 0.0
14:53:54 topic: inventory/Partition 0 | message lag: 0.0
14:53:54 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:55 topic: pageviews/Partition 0 | message lag: 0.0
14:53:55 topic: inventory/Partition 0 | message lag: 0.0
14:53:55 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:56 topic: pageviews/Partition 0 | message lag: 0.0
14:53:56 topic: inventory/Partition 0 | message lag: 0.0
14:53:56 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:57 topic: pageviews/Partition 0 | message lag: 0.0
14:53:57 topic: inventory/Partition 0 | message lag: 0.0
14:53:57 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:58 topic: pageviews/Partition 0 | message lag: 0.0
14:53:58 topic: inventory/Partition 0 | message lag: 0.0
14:53:58 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:53:59 topic: pageviews/Partition 0 | message lag: 0.0
14:53:59 topic: inventory/Partition 0 | message lag: 0.0
14:53:59 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:00 topic: pageviews/Partition 0 | message lag: 0.0
14:54:00 topic: inventory/Partition 0 | message lag: 0.0
14:54:00 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:01 topic: pageviews/Partition 0 | message lag: 0.0
14:54:01 topic: inventory/Partition 0 | message lag: 0.0
14:54:01 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:02 topic: pageviews/Partition 0 | message lag: 0.0
14:54:02 topic: inventory/Partition 0 | message lag: 0.0
14:54:02 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:03 topic: pageviews/Partition 0 | message lag: 0.0
14:54:03 topic: inventory/Partition 0 | message lag: 0.0
14:54:03 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:04 topic: pageviews/Partition 0 | message lag: 0.0
14:54:04 topic: inventory/Partition 0 | message lag: 0.0
14:54:04 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:05 topic: pageviews/Partition 0 | message lag: 0.0
14:54:05 topic: inventory/Partition 0 | message lag: 0.0
14:54:05 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:06 topic: pageviews/Partition 0 | message lag: 0.0
14:54:06 topic: inventory/Partition 0 | message lag: 0.0
14:54:06 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:07 topic: pageviews/Partition 0 | message lag: 0.0
14:54:07 topic: inventory/Partition 0 | message lag: 0.0
14:54:07 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:08 topic: pageviews/Partition 0 | message lag: 0.0
14:54:08 topic: inventory/Partition 0 | message lag: 0.0
14:54:08 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:09 topic: pageviews/Partition 0 | message lag: 0.0
14:54:09 topic: inventory/Partition 0 | message lag: 0.0
14:54:09 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:10 topic: pageviews/Partition 0 | message lag: 0.0
14:54:10 topic: inventory/Partition 0 | message lag: 0.0
14:54:10 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:11 topic: pageviews/Partition 0 | message lag: 0.0
14:54:11 topic: inventory/Partition 0 | message lag: 0.0
14:54:11 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:12 topic: pageviews/Partition 0 | message lag: 0.0
14:54:12 topic: inventory/Partition 0 | message lag: 0.0
14:54:12 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:13 topic: pageviews/Partition 0 | message lag: 0.0
14:54:13 topic: inventory/Partition 0 | message lag: 0.0
14:54:13 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:14 topic: pageviews/Partition 0 | message lag: 0.0
14:54:14 topic: inventory/Partition 0 | message lag: 0.0
14:54:14 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:15 topic: pageviews/Partition 0 | message lag: 0.0
14:54:15 topic: inventory/Partition 0 | message lag: 0.0
14:54:15 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:16 topic: pageviews/Partition 0 | message lag: 0.0
14:54:16 topic: inventory/Partition 0 | message lag: 0.0
14:54:16 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:17 topic: pageviews/Partition 0 | message lag: 0.0
14:54:17 topic: inventory/Partition 0 | message lag: 0.0
14:54:17 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:18 topic: pageviews/Partition 0 | message lag: 0.0
14:54:18 topic: inventory/Partition 0 | message lag: 0.0
14:54:18 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:19 topic: pageviews/Partition 0 | message lag: 0.0
14:54:19 topic: inventory/Partition 0 | message lag: 0.0
14:54:19 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:20 topic: pageviews/Partition 0 | message lag: 0.0
14:54:20 topic: inventory/Partition 0 | message lag: 0.0
14:54:20 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:21 topic: pageviews/Partition 0 | message lag: 0.0
14:54:21 topic: inventory/Partition 0 | message lag: 0.0
14:54:21 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:22 topic: pageviews/Partition 0 | message lag: 0.0
14:54:22 topic: inventory/Partition 0 | message lag: 0.0
14:54:22 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:23 topic: pageviews/Partition 0 | message lag: 0.0
14:54:23 topic: inventory/Partition 0 | message lag: 0.0
14:54:23 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:24 topic: pageviews/Partition 0 | message lag: 0.0
14:54:24 topic: inventory/Partition 0 | message lag: 0.0
14:54:24 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:25 topic: pageviews/Partition 0 | message lag: 0.0
14:54:25 topic: inventory/Partition 0 | message lag: 0.0
14:54:25 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:26 topic: pageviews/Partition 0 | message lag: 0.0
14:54:26 topic: inventory/Partition 0 | message lag: 0.0
14:54:26 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:27 topic: pageviews/Partition 0 | message lag: 0.0
14:54:27 topic: inventory/Partition 0 | message lag: 0.0
14:54:27 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:28 topic: pageviews/Partition 0 | message lag: 0.0
14:54:28 topic: inventory/Partition 0 | message lag: 0.0
14:54:28 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:29 topic: pageviews/Partition 0 | message lag: 0.0
14:54:29 topic: inventory/Partition 0 | message lag: 0.0
14:54:29 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:30 topic: pageviews/Partition 0 | message lag: 0.0
14:54:30 topic: inventory/Partition 0 | message lag: 0.0
14:54:30 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:31 topic: pageviews/Partition 0 | message lag: 0.0
14:54:31 topic: inventory/Partition 0 | message lag: 0.0
14:54:31 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:32 topic: pageviews/Partition 0 | message lag: 0.0
14:54:32 topic: inventory/Partition 0 | message lag: 0.0
14:54:32 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:33 topic: pageviews/Partition 0 | message lag: 0.0
14:54:33 topic: inventory/Partition 0 | message lag: 0.0
14:54:33 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:34 topic: pageviews/Partition 0 | message lag: 0.0
14:54:34 topic: inventory/Partition 0 | message lag: 0.0
14:54:34 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:35 topic: pageviews/Partition 0 | message lag: 0.0
14:54:35 topic: inventory/Partition 0 | message lag: 0.0
14:54:35 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:36 topic: pageviews/Partition 0 | message lag: 0.0
14:54:36 topic: inventory/Partition 0 | message lag: 0.0
14:54:36 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:37 topic: pageviews/Partition 0 | message lag: 0.0
14:54:37 topic: inventory/Partition 0 | message lag: 0.0
14:54:37 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:38 topic: pageviews/Partition 0 | message lag: 0.0
14:54:38 topic: inventory/Partition 0 | message lag: 0.0
14:54:38 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:39 topic: pageviews/Partition 0 | message lag: 0.0
14:54:39 topic: inventory/Partition 0 | message lag: 0.0
14:54:39 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:40 topic: pageviews/Partition 0 | message lag: 0.0
14:54:40 topic: inventory/Partition 0 | message lag: 0.0
14:54:40 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:41 topic: pageviews/Partition 0 | message lag: 0.0
14:54:41 topic: inventory/Partition 0 | message lag: 0.0
14:54:41 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:42 topic: pageviews/Partition 0 | message lag: 0.0
14:54:42 topic: inventory/Partition 0 | message lag: 0.0
14:54:42 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:43 topic: pageviews/Partition 0 | message lag: 0.0
14:54:43 topic: inventory/Partition 0 | message lag: 0.0
14:54:43 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:44 topic: pageviews/Partition 0 | message lag: 0.0
14:54:44 topic: inventory/Partition 0 | message lag: 0.0
14:54:44 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:45 topic: pageviews/Partition 0 | message lag: 0.0
14:54:45 topic: inventory/Partition 0 | message lag: 0.0
14:54:45 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:46 topic: pageviews/Partition 0 | message lag: 0.0
14:54:46 topic: inventory/Partition 0 | message lag: 0.0
14:54:46 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:47 topic: pageviews/Partition 0 | message lag: 0.0
14:54:47 topic: inventory/Partition 0 | message lag: 0.0
14:54:47 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:48 topic: pageviews/Partition 0 | message lag: 0.0
14:54:48 topic: inventory/Partition 0 | message lag: 0.0
14:54:48 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:49 topic: pageviews/Partition 0 | message lag: 0.0
14:54:49 topic: inventory/Partition 0 | message lag: 0.0
14:54:49 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:50 topic: pageviews/Partition 0 | message lag: 0.0
14:54:50 topic: inventory/Partition 0 | message lag: 0.0
14:54:50 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:51 topic: pageviews/Partition 0 | message lag: 0.0
14:54:51 topic: inventory/Partition 0 | message lag: 0.0
14:54:51 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:52 topic: pageviews/Partition 0 | message lag: 0.0
14:54:52 topic: inventory/Partition 0 | message lag: 0.0
14:54:52 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:53 topic: pageviews/Partition 0 | message lag: 0.0
14:54:53 topic: inventory/Partition 0 | message lag: 0.0
14:54:53 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:54 topic: pageviews/Partition 0 | message lag: 0.0
14:54:54 topic: inventory/Partition 0 | message lag: 0.0
14:54:54 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:55 topic: pageviews/Partition 0 | message lag: 0.0
14:54:55 topic: inventory/Partition 0 | message lag: 0.0
14:54:55 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:56 topic: pageviews/Partition 0 | message lag: 0.0
14:54:56 topic: inventory/Partition 0 | message lag: 0.0
14:54:56 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:57 topic: pageviews/Partition 0 | message lag: 0.0
14:54:57 topic: inventory/Partition 0 | message lag: 0.0
14:54:57 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:58 topic: pageviews/Partition 0 | message lag: 0.0
14:54:58 topic: inventory/Partition 0 | message lag: 0.0
14:54:58 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:54:59 topic: pageviews/Partition 0 | message lag: 0.0
14:54:59 topic: inventory/Partition 0 | message lag: 0.0
14:54:59 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:00 topic: pageviews/Partition 0 | message lag: 0.0
14:55:00 topic: inventory/Partition 0 | message lag: 0.0
14:55:00 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:01 topic: pageviews/Partition 0 | message lag: 0.0
14:55:01 topic: inventory/Partition 0 | message lag: 0.0
14:55:01 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:02 topic: pageviews/Partition 0 | message lag: 0.0
14:55:02 topic: inventory/Partition 0 | message lag: 0.0
14:55:02 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:03 topic: pageviews/Partition 0 | message lag: 0.0
14:55:03 topic: inventory/Partition 0 | message lag: 0.0
14:55:03 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:04 topic: pageviews/Partition 0 | message lag: 0.0
14:55:04 topic: inventory/Partition 0 | message lag: 0.0
14:55:04 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:05 topic: pageviews/Partition 0 | message lag: 0.0
14:55:05 topic: inventory/Partition 0 | message lag: 0.0
14:55:05 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:06 topic: pageviews/Partition 0 | message lag: 0.0
14:55:06 topic: inventory/Partition 0 | message lag: 0.0
14:55:06 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:07 topic: pageviews/Partition 0 | message lag: 0.0
14:55:07 topic: inventory/Partition 0 | message lag: 0.0
14:55:07 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:08 topic: pageviews/Partition 0 | message lag: 0.0
14:55:08 topic: inventory/Partition 0 | message lag: 0.0
14:55:08 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:09 topic: pageviews/Partition 0 | message lag: 0.0
14:55:09 topic: inventory/Partition 0 | message lag: 0.0
14:55:09 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:10 topic: pageviews/Partition 0 | message lag: 0.0
14:55:10 topic: inventory/Partition 0 | message lag: 0.0
14:55:10 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:11 topic: pageviews/Partition 0 | message lag: 0.0
14:55:11 topic: inventory/Partition 0 | message lag: 0.0
14:55:11 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:12 topic: pageviews/Partition 0 | message lag: 0.0
14:55:12 topic: inventory/Partition 0 | message lag: 0.0
14:55:12 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:13 topic: pageviews/Partition 0 | message lag: 0.0
14:55:13 topic: inventory/Partition 0 | message lag: 0.0
14:55:13 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:14 topic: pageviews/Partition 0 | message lag: 0.0
14:55:14 topic: inventory/Partition 0 | message lag: 0.0
14:55:14 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:15 topic: pageviews/Partition 0 | message lag: 0.0
14:55:15 topic: inventory/Partition 0 | message lag: 0.0
14:55:15 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:16 topic: pageviews/Partition 0 | message lag: 0.0
14:55:16 topic: inventory/Partition 0 | message lag: 0.0
14:55:16 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:17 topic: pageviews/Partition 0 | message lag: 0.0
14:55:17 topic: inventory/Partition 0 | message lag: 0.0
14:55:17 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:18 topic: pageviews/Partition 0 | message lag: 0.0
14:55:18 topic: inventory/Partition 0 | message lag: 0.0
14:55:18 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:19 topic: pageviews/Partition 0 | message lag: 0.0
14:55:19 topic: inventory/Partition 0 | message lag: 0.0
14:55:19 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:20 topic: pageviews/Partition 0 | message lag: 0.0
14:55:20 topic: inventory/Partition 0 | message lag: 0.0
14:55:20 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:21 topic: pageviews/Partition 0 | message lag: 0.0
14:55:21 topic: inventory/Partition 0 | message lag: 0.0
14:55:21 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:22 topic: pageviews/Partition 0 | message lag: 0.0
14:55:22 topic: inventory/Partition 0 | message lag: 0.0
14:55:22 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:23 topic: pageviews/Partition 0 | message lag: 0.0
14:55:23 topic: inventory/Partition 0 | message lag: 0.0
14:55:23 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:24 topic: pageviews/Partition 0 | message lag: 0.0
14:55:24 topic: inventory/Partition 0 | message lag: 0.0
14:55:24 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:25 topic: pageviews/Partition 0 | message lag: 0.0
14:55:25 topic: inventory/Partition 0 | message lag: 0.0
14:55:25 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:26 topic: pageviews/Partition 0 | message lag: 0.0
14:55:26 topic: inventory/Partition 0 | message lag: 0.0
14:55:26 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:27 topic: pageviews/Partition 0 | message lag: 0.0
14:55:27 topic: inventory/Partition 0 | message lag: 0.0
14:55:27 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:28 topic: pageviews/Partition 0 | message lag: 0.0
14:55:28 topic: inventory/Partition 0 | message lag: 0.0
14:55:28 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:29 topic: pageviews/Partition 0 | message lag: 0.0
14:55:29 topic: inventory/Partition 0 | message lag: 0.0
14:55:29 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:30 topic: pageviews/Partition 0 | message lag: 0.0
14:55:30 topic: inventory/Partition 0 | message lag: 0.0
14:55:30 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:31 topic: pageviews/Partition 0 | message lag: 0.0
14:55:31 topic: inventory/Partition 0 | message lag: 0.0
14:55:31 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:32 topic: pageviews/Partition 0 | message lag: 0.0
14:55:32 topic: inventory/Partition 0 | message lag: 0.0
14:55:32 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:33 topic: pageviews/Partition 0 | message lag: 0.0
14:55:33 topic: inventory/Partition 0 | message lag: 0.0
14:55:33 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:34 topic: pageviews/Partition 0 | message lag: 0.0
14:55:34 topic: inventory/Partition 0 | message lag: 0.0
14:55:34 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:35 topic: pageviews/Partition 0 | message lag: 0.0
14:55:35 topic: inventory/Partition 0 | message lag: 0.0
14:55:35 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
14:55:36 topic: pageviews/Partition 0 | message lag: 0.0
14:55:36 topic: inventory/Partition 0 | message lag: 0.0
14:55:36 topic: _schemas_schemaregistry_dc1/Partition 0 | message lag: 0.0
